"","CityName","Population","CityRank","IsMetroCity","IsTouristDestination","IsWeekend","IsNewYearEve","Date","HotelName","RoomRent","StarRating","Airport","HotelAddress","HotelPincode","HotelDescription","FreeWifi","FreeBreakfast","HotelCapacity","HasSwimmingPool"
"10255","Munnar",38471,43,0,1,0,0,"Jan 04 2017","T And U Leisure Hotel",6004,3,105,"Mattupetty Road, Munnar",685612,"3-star hotel in Munnar with spa, restaurant",1,1,30,0
"10256","Munnar",38471,43,0,1,1,0,"Jan 08 2017","T And U Leisure Hotel",4420,3,105,"Mattupetty Road, Munnar",685612,"3-star hotel in Munnar with spa, restaurant",1,1,30,0
"10257","Munnar",38473,43,0,1,1,0,"Dec 18 2016","Tea Harvester Munnar",6355,3.5,110,"Chungath Estate, Power House Road, Dobipalam, Chithirapuram P.O, Munnar, Kerala, 685565, India",686565,"Mountain hotel in Chithirapuram with 2 restaurants, health club",1,1,15,0
"10258","Munnar",38471,43,0,1,0,0,"Dec 21 2016","Tea Harvester Munnar",7264,3.5,110,"Chungath Estate, Power House Road, Dobipalam, Chithirapuram P.O, Munnar, Kerala, 685565, India",686565,"Mountain hotel in Chithirapuram with 2 restaurants, health club",1,1,15,0
"10259","Munnar",38471,43,0,1,1,0,"Dec 24 2016","Tea Harvester Munnar",9991,3.5,110,"Chungath Estate, Power House Road, Dobipalam, Chithirapuram P.O, Munnar, Kerala, 685565, India",686565,"Mountain hotel in Chithirapuram with 2 restaurants, health club",1,1,15,0
"10260","Munnar",38471,43,0,1,1,0,"Dec 25 2016","Tea Harvester Munnar",11809,3.5,110,"Chungath Estate, Power House Road, Dobipalam, Chithirapuram P.O, Munnar, Kerala, 685565, India",686565,"Mountain hotel in Chithirapuram with 2 restaurants, health club",1,1,15,0
"10261","Munnar",38471,43,0,1,0,0,"Dec 28 2016","Tea Harvester Munnar",11809,3.5,110,"Chungath Estate, Power House Road, Dobipalam, Chithirapuram P.O, Munnar, Kerala, 685565, India",686565,"Mountain hotel in Chithirapuram with 2 restaurants, health club",1,1,15,0
"10262","Munnar",38471,43,0,1,1,1,"Dec 31 2016","Tea Harvester Munnar",11809,3.5,110,"Chungath Estate, Power House Road, Dobipalam, Chithirapuram P.O, Munnar, Kerala, 685565, India",686565,"Mountain hotel in Chithirapuram with 2 restaurants, health club",1,1,15,0
"10263","Munnar",38471,43,0,1,0,0,"Jan 04 2017","Tea Harvester Munnar",7264,3.5,110,"Chungath Estate, Power House Road, Dobipalam, Chithirapuram P.O, Munnar, Kerala, 685565, India",686565,"Mountain hotel in Chithirapuram with 2 restaurants, health club",1,1,15,0
"10264","Munnar",38471,43,0,1,1,0,"Jan 08 2017","Tea Harvester Munnar",5900,3.5,110,"Chungath Estate, Power House Road, Dobipalam, Chithirapuram P.O, Munnar, Kerala, 685565, India",686565,"Mountain hotel in Chithirapuram with 2 restaurants, health club",1,1,15,0
"10265","Munnar",38471,43,0,1,1,0,"Dec 18 2016","Tea Valley Resort",6500,3,105,"Pothamedu, Munnar",685612,"Mountain hotel in Munnar with restaurant, free children's club",1,1,29,0
"10266","Munnar",38471,43,0,1,0,0,"Dec 21 2016","Tea Valley Resort",7500,3,105,"Pothamedu, Munnar",685612,"Mountain hotel in Munnar with restaurant, free children's club",1,1,29,0
"10267","Munnar",38471,43,0,1,1,0,"Dec 24 2016","Tea Valley Resort",7500,3,105,"Pothamedu, Munnar",685612,"Mountain hotel in Munnar with restaurant, free children's club",1,1,29,0
"10268","Munnar",38471,43,0,1,1,0,"Dec 25 2016","Tea Valley Resort",7500,3,105,"Pothamedu, Munnar",685612,"Mountain hotel in Munnar with restaurant, free children's club",1,1,29,0
"10269","Munnar",38471,43,0,1,0,0,"Dec 28 2016","Tea Valley Resort",7500,3,105,"Pothamedu, Munnar",685612,"Mountain hotel in Munnar with restaurant, free children's club",1,1,29,0
"10270","Munnar",38471,43,0,1,1,1,"Dec 31 2016","Tea Valley Resort",7500,3,105,"Pothamedu, Munnar",685612,"Mountain hotel in Munnar with restaurant, free children's club",1,1,29,0
"10271","Munnar",38471,43,0,1,0,0,"Jan 04 2017","Tea Valley Resort",6500,3,105,"Pothamedu, Munnar",685612,"Mountain hotel in Munnar with restaurant, free children's club",1,1,29,0
"10272","Munnar",38471,43,0,1,1,0,"Jan 08 2017","Tea Valley Resort",6500,3,105,"Pothamedu, Munnar",685612,"Mountain hotel in Munnar with restaurant, free children's club",1,1,29,0
"10273","Munnar",38471,43,0,1,1,0,"Dec 18 2016","The Fog Munnar Resorts & Spa",13600,4,105,"Eatty City Road, Chithirapuram P.O., Munnar",685565,"Mountain resort in Munnar with outdoor pool, restaurant",1,1,40,1
"10274","Munnar",38471,43,0,1,0,0,"Dec 21 2016","The Fog Munnar Resorts & Spa",8500,4,105,"Eatty City Road, Chithirapuram P.O., Munnar",685565,"Mountain resort in Munnar with outdoor pool, restaurant",1,1,40,1
"10275","Munnar",38471,43,0,1,1,0,"Dec 24 2016","The Fog Munnar Resorts & Spa",13600,4,105,"Eatty City Road, Chithirapuram P.O., Munnar",685565,"Mountain resort in Munnar with outdoor pool, restaurant",1,1,40,1
"10276","Munnar",38471,43,0,1,1,0,"Dec 25 2016","The Fog Munnar Resorts & Spa",13600,4,105,"Eatty City Road, Chithirapuram P.O., Munnar",685565,"Mountain resort in Munnar with outdoor pool, restaurant",1,1,40,1
"10277","Munnar",38471,43,0,1,0,0,"Dec 28 2016","The Fog Munnar Resorts & Spa",13600,4,105,"Eatty City Road, Chithirapuram P.O., Munnar",685565,"Mountain resort in Munnar with outdoor pool, restaurant",1,1,40,1
"10278","Munnar",38471,43,0,1,1,1,"Dec 31 2016","The Fog Munnar Resorts & Spa",13600,4,105,"Eatty City Road, Chithirapuram P.O., Munnar",685565,"Mountain resort in Munnar with outdoor pool, restaurant",1,1,40,1
"10279","Munnar",38471,43,0,1,0,0,"Jan 04 2017","The Fog Munnar Resorts & Spa",8500,4,105,"Eatty City Road, Chithirapuram P.O., Munnar",685565,"Mountain resort in Munnar with outdoor pool, restaurant",1,1,40,1
"10280","Munnar",38471,43,0,1,1,0,"Jan 08 2017","The Fog Munnar Resorts & Spa",13600,4,105,"Eatty City Road, Chithirapuram P.O., Munnar",685565,"Mountain resort in Munnar with outdoor pool, restaurant",1,1,40,1
"10281","Munnar",38471,43,0,1,1,0,"Dec 18 2016","The Munnar Queen",5850,3.5,110,"Chithirapuram, Munnar, 685565, India",685565,"3.5-star hotel in Chithirapuram with 2 restaurants, outdoor pool",1,1,18,0
"10282","Munnar",38471,43,0,1,0,0,"Dec 21 2016","The Munnar Queen",5850,3.5,110,"Chithirapuram, Munnar, 685565, India",685565,"3.5-star hotel in Chithirapuram with 2 restaurants, outdoor pool",1,1,18,0
"10283","Munnar",38471,43,0,1,1,0,"Dec 24 2016","The Munnar Queen",6500,3.5,110,"Chithirapuram, Munnar, 685565, India",685565,"3.5-star hotel in Chithirapuram with 2 restaurants, outdoor pool",1,1,18,0
"10284","Munnar",38471,43,0,1,1,0,"Dec 25 2016","The Munnar Queen",6500,3.5,110,"Chithirapuram, Munnar, 685565, India",685565,"3.5-star hotel in Chithirapuram with 2 restaurants, outdoor pool",1,1,18,0
"10285","Munnar",38471,43,0,1,0,0,"Dec 28 2016","The Munnar Queen",6500,3.5,110,"Chithirapuram, Munnar, 685565, India",685565,"3.5-star hotel in Chithirapuram with 2 restaurants, outdoor pool",1,1,18,0
"10286","Munnar",38471,43,0,1,1,1,"Dec 31 2016","The Munnar Queen",6500,3.5,110,"Chithirapuram, Munnar, 685565, India",685565,"3.5-star hotel in Chithirapuram with 2 restaurants, outdoor pool",1,1,18,0
"10287","Munnar",38471,43,0,1,0,0,"Jan 04 2017","The Munnar Queen",5850,3.5,110,"Chithirapuram, Munnar, 685565, India",685565,"3.5-star hotel in Chithirapuram with 2 restaurants, outdoor pool",1,1,18,0
"10288","Munnar",38471,43,0,1,1,0,"Jan 08 2017","The Munnar Queen",5850,3.5,110,"Chithirapuram, Munnar, 685565, India",685565,"3.5-star hotel in Chithirapuram with 2 restaurants, outdoor pool",1,1,18,0
"10289","Munnar",38471,43,0,1,1,0,"Dec 18 2016","The Panoramic Getaway",10800,4,105,"Anachal-Munnar Road, Chithirapuram, Munnar",685565,"4-star hotel in Munnar with 2 restaurants, spa",1,1,55,0
"10290","Munnar",38471,43,0,1,0,0,"Dec 21 2016","The Panoramic Getaway",12000,4,105,"Anachal-Munnar Road, Chithirapuram, Munnar",685565,"4-star hotel in Munnar with 2 restaurants, spa",1,1,55,0
"10291","Munnar",38471,43,0,1,1,0,"Dec 24 2016","The Panoramic Getaway",12000,4,105,"Anachal-Munnar Road, Chithirapuram, Munnar",685565,"4-star hotel in Munnar with 2 restaurants, spa",1,1,55,0
"10292","Munnar",38471,43,0,1,1,0,"Dec 25 2016","The Panoramic Getaway",12000,4,105,"Anachal-Munnar Road, Chithirapuram, Munnar",685565,"4-star hotel in Munnar with 2 restaurants, spa",1,1,55,0
"10293","Munnar",38471,43,0,1,0,0,"Dec 28 2016","The Panoramic Getaway",12000,4,105,"Anachal-Munnar Road, Chithirapuram, Munnar",685565,"4-star hotel in Munnar with 2 restaurants, spa",1,1,55,0
"10294","Munnar",38471,43,0,1,1,1,"Dec 31 2016","The Panoramic Getaway",12000,4,105,"Anachal-Munnar Road, Chithirapuram, Munnar",685565,"4-star hotel in Munnar with 2 restaurants, spa",1,1,55,0
"10295","Munnar",38471,43,0,1,0,0,"Jan 04 2017","The Panoramic Getaway",12000,4,105,"Anachal-Munnar Road, Chithirapuram, Munnar",685565,"4-star hotel in Munnar with 2 restaurants, spa",1,1,55,0
"10296","Munnar",38471,43,0,1,1,0,"Jan 08 2017","The Panoramic Getaway",10800,4,105,"Anachal-Munnar Road, Chithirapuram, Munnar",685565,"4-star hotel in Munnar with 2 restaurants, spa",1,1,55,0
"10297","Munnar",38471,43,0,1,1,0,"Dec 18 2016","The Tall Trees Munnar",9999,3.5,105,"Bison Valley Road, PB. No. 40, Munnar",685612,"Mountain resort in Munnar with 2 restaurants, bar/lounge",1,1,19,0
"10298","Munnar",38471,43,0,1,0,0,"Dec 21 2016","The Tall Trees Munnar",17999,3.5,105,"Bison Valley Road, PB. No. 40, Munnar",685612,"Mountain resort in Munnar with 2 restaurants, bar/lounge",1,1,19,0
"10299","Munnar",38471,43,0,1,1,0,"Dec 24 2016","The Tall Trees Munnar",14499,3.5,105,"Bison Valley Road, PB. No. 40, Munnar",685612,"Mountain resort in Munnar with 2 restaurants, bar/lounge",1,1,19,0
"10300","Munnar",38471,43,0,1,1,0,"Dec 25 2016","The Tall Trees Munnar",17999,3.5,105,"Bison Valley Road, PB. No. 40, Munnar",685612,"Mountain resort in Munnar with 2 restaurants, bar/lounge",1,1,19,0
"10301","Munnar",38471,43,0,1,0,0,"Dec 28 2016","The Tall Trees Munnar",17999,3.5,105,"Bison Valley Road, PB. No. 40, Munnar",685612,"Mountain resort in Munnar with 2 restaurants, bar/lounge",1,1,19,0
"10302","Munnar",38471,43,0,1,1,1,"Dec 31 2016","The Tall Trees Munnar",17999,3.5,105,"Bison Valley Road, PB. No. 40, Munnar",685612,"Mountain resort in Munnar with 2 restaurants, bar/lounge",1,1,19,0
"10303","Munnar",38471,43,0,1,0,0,"Jan 04 2017","The Tall Trees Munnar",14999,3.5,105,"Bison Valley Road, PB. No. 40, Munnar",685612,"Mountain resort in Munnar with 2 restaurants, bar/lounge",1,1,19,0
"10304","Munnar",38471,43,0,1,1,0,"Jan 08 2017","The Tall Trees Munnar",17999,3.5,105,"Bison Valley Road, PB. No. 40, Munnar",685612,"Mountain resort in Munnar with 2 restaurants, bar/lounge",1,1,19,0
"10305","Munnar",38471,43,0,1,1,0,"Dec 18 2016","Vedanta Wake Up - Munnar, Devikulam",2399,2.5,110,"Near KTDC Yathra Nivas, Devikulam, Munnar, Kerala, 685613, India",685613,"No-frills hotel in Munnar",1,0,22,0
"10306","Munnar",38471,43,0,1,0,0,"Dec 21 2016","Vedanta Wake Up - Munnar, Devikulam",2399,2.5,110,"Near KTDC Yathra Nivas, Devikulam, Munnar, Kerala, 685613, India",685613,"No-frills hotel in Munnar",1,0,22,0
"10307","Munnar",38471,43,0,1,1,0,"Dec 24 2016","Vedanta Wake Up - Munnar, Devikulam",3999,2.5,110,"Near KTDC Yathra Nivas, Devikulam, Munnar, Kerala, 685613, India",685613,"No-frills hotel in Munnar",1,0,22,0
"10308","Munnar",38471,43,0,1,1,0,"Dec 25 2016","Vedanta Wake Up - Munnar, Devikulam",3999,2.5,110,"Near KTDC Yathra Nivas, Devikulam, Munnar, Kerala, 685613, India",685613,"No-frills hotel in Munnar",1,0,22,0
"10309","Munnar",38471,43,0,1,0,0,"Dec 28 2016","Vedanta Wake Up - Munnar, Devikulam",3999,2.5,110,"Near KTDC Yathra Nivas, Devikulam, Munnar, Kerala, 685613, India",685613,"No-frills hotel in Munnar",1,0,22,0
"10310","Munnar",38471,43,0,1,1,1,"Dec 31 2016","Vedanta Wake Up - Munnar, Devikulam",3999,2.5,110,"Near KTDC Yathra Nivas, Devikulam, Munnar, Kerala, 685613, India",685613,"No-frills hotel in Munnar",1,0,22,0
"10311","Munnar",38471,43,0,1,0,0,"Jan 04 2017","Vedanta Wake Up - Munnar, Devikulam",2399,2.5,110,"Near KTDC Yathra Nivas, Devikulam, Munnar, Kerala, 685613, India",685613,"No-frills hotel in Munnar",1,0,22,0
"10312","Munnar",38471,43,0,1,1,0,"Jan 08 2017","Vedanta Wake Up - Munnar, Devikulam",2399,2.5,110,"Near KTDC Yathra Nivas, Devikulam, Munnar, Kerala, 685613, India",685613,"No-frills hotel in Munnar",1,0,22,0
"10313","Mysore",755379,26,1,1,1,0,"Dec 18 2016","Aishwarya Suites",1200,3,13.5,"3844/3, Near KSRTC Bus depot, New Bamboo Bazaar Road, Highway Circle",570015,"No-frills hotel in Mysore",1,0,24,0
"10314","Mysore",755379,26,1,1,0,0,"Dec 21 2016","Aishwarya Suites",1200,3,13.5,"3844/3, Near KSRTC Bus depot, New Bamboo Bazaar Road, Highway Circle",570015,"No-frills hotel in Mysore",1,0,24,0
"10315","Mysore",755379,26,1,1,1,0,"Dec 24 2016","Aishwarya Suites",3000,3,13.5,"3844/3, Near KSRTC Bus depot, New Bamboo Bazaar Road, Highway Circle",570015,"No-frills hotel in Mysore",1,0,24,0
"10316","Mysore",755379,26,1,1,1,0,"Dec 25 2016","Aishwarya Suites",3000,3,13.5,"3844/3, Near KSRTC Bus depot, New Bamboo Bazaar Road, Highway Circle",570015,"No-frills hotel in Mysore",1,0,24,0
"10317","Mysore",755379,26,1,1,0,0,"Dec 28 2016","Aishwarya Suites",2000,3,13.5,"3844/3, Near KSRTC Bus depot, New Bamboo Bazaar Road, Highway Circle",570015,"No-frills hotel in Mysore",1,0,24,0
"10318","Mysore",755379,26,1,1,1,1,"Dec 31 2016","Aishwarya Suites",1500,3,13.5,"3844/3, Near KSRTC Bus depot, New Bamboo Bazaar Road, Highway Circle",570015,"No-frills hotel in Mysore",1,0,24,0
"10319","Mysore",755379,26,1,1,0,0,"Jan 04 2017","Aishwarya Suites",1200,3,13.5,"3844/3, Near KSRTC Bus depot, New Bamboo Bazaar Road, Highway Circle",570015,"No-frills hotel in Mysore",1,0,24,0
"10320","Mysore",755379,26,1,1,1,0,"Jan 08 2017","Aishwarya Suites",1550,3,13.5,"3844/3, Near KSRTC Bus depot, New Bamboo Bazaar Road, Highway Circle",570015,"No-frills hotel in Mysore",1,0,24,0
"10321","Mysore",755379,26,1,1,1,0,"Dec 18 2016","Casa Clarks INN Mysore",2465,3,13.8,"1/3 KB Arcade Hunsur Road, Padavarahali Signal",570012,"3-star Mysore hotel with restaurant",1,1,52,0
"10322","Mysore",755379,26,1,1,0,0,"Dec 21 2016","Casa Clarks INN Mysore",2465,3,13.8,"1/3 KB Arcade Hunsur Road, Padavarahali Signal",570012,"3-star Mysore hotel with restaurant",1,1,52,0
"10323","Mysore",755379,26,1,1,1,0,"Dec 24 2016","Casa Clarks INN Mysore",2465,3,13.8,"1/3 KB Arcade Hunsur Road, Padavarahali Signal",570012,"3-star Mysore hotel with restaurant",1,1,52,0
"10324","Mysore",755379,26,1,1,1,0,"Dec 25 2016","Casa Clarks INN Mysore",2975,3,13.8,"1/3 KB Arcade Hunsur Road, Padavarahali Signal",570012,"3-star Mysore hotel with restaurant",1,1,52,0
"10325","Mysore",755379,26,1,1,0,0,"Dec 28 2016","Casa Clarks INN Mysore",2465,3,13.8,"1/3 KB Arcade Hunsur Road, Padavarahali Signal",570012,"3-star Mysore hotel with restaurant",1,1,52,0
"10326","Mysore",755379,26,1,1,1,1,"Dec 31 2016","Casa Clarks INN Mysore",2975,3,13.8,"1/3 KB Arcade Hunsur Road, Padavarahali Signal",570012,"3-star Mysore hotel with restaurant",1,1,52,0
"10327","Mysore",755379,26,1,1,0,0,"Jan 04 2017","Casa Clarks INN Mysore",2125,3,13.8,"1/3 KB Arcade Hunsur Road, Padavarahali Signal",570012,"3-star Mysore hotel with restaurant",1,1,52,0
"10328","Mysore",755379,26,1,1,1,0,"Jan 08 2017","Casa Clarks INN Mysore",2125,3,13.8,"1/3 KB Arcade Hunsur Road, Padavarahali Signal",570012,"3-star Mysore hotel with restaurant",1,1,52,0
"10329","Mysore",755379,26,1,1,1,0,"Dec 18 2016","Country Inn & Suites By Carlson Mysore",4839,4,17.8,"345/A, Hebbal Area",570016,"4 star hotel near Basappa Memorial hospital",1,1,130,1
"10330","Mysore",755379,26,1,1,0,0,"Dec 21 2016","Country Inn & Suites By Carlson Mysore",4839,4,17.8,"345/A, Hebbal Area",570016,"4 star hotel near Basappa Memorial hospital",1,1,130,1
"10331","Mysore",755379,26,1,1,1,0,"Dec 24 2016","Country Inn & Suites By Carlson Mysore",4839,4,17.8,"345/A, Hebbal Area",570016,"4 star hotel near Basappa Memorial hospital",1,1,130,1
"10332","Mysore",755379,26,1,1,1,0,"Dec 25 2016","Country Inn & Suites By Carlson Mysore",6159,4,17.8,"345/A, Hebbal Area",570016,"4 star hotel near Basappa Memorial hospital",1,1,130,1
"10333","Mysore",755379,26,1,1,0,0,"Dec 28 2016","Country Inn & Suites By Carlson Mysore",6159,4,17.8,"345/A, Hebbal Area",570016,"4 star hotel near Basappa Memorial hospital",1,1,130,1
"10334","Mysore",755379,26,1,1,1,1,"Dec 31 2016","Country Inn & Suites By Carlson Mysore",6159,4,17.8,"345/A, Hebbal Area",570016,"4 star hotel near Basappa Memorial hospital",1,1,130,1
"10335","Mysore",755379,26,1,1,0,0,"Jan 04 2017","Country Inn & Suites By Carlson Mysore",6479,4,17.8,"345/A, Hebbal Area",570016,"4 star hotel near Basappa Memorial hospital",1,1,130,1
"10336","Mysore",755379,26,1,1,1,0,"Jan 08 2017","Country Inn & Suites By Carlson Mysore",4199,4,17.8,"345/A, Hebbal Area",570016,"4 star hotel near Basappa Memorial hospital",1,1,130,1
"10337","Mysore",755379,26,1,1,1,0,"Dec 18 2016","FabHotel Dawn Mysore",2484,3,14.7,"No 15, Beside JSS Dental College, Mysore Bangalore Rd, Bannimantap",570015,"3-star Mysore hotel with restaurant",1,1,25,0
"10338","Mysore",755379,26,1,1,0,0,"Dec 21 2016","FabHotel Dawn Mysore",2484,3,14.7,"No 15, Beside JSS Dental College, Mysore Bangalore Rd, Bannimantap",570015,"3-star Mysore hotel with restaurant",1,1,25,0
"10339","Mysore",755379,26,1,1,1,0,"Dec 24 2016","FabHotel Dawn Mysore",2484,3,14.7,"No 15, Beside JSS Dental College, Mysore Bangalore Rd, Bannimantap",570015,"3-star Mysore hotel with restaurant",1,1,25,0
"10340","Mysore",755379,26,1,1,1,0,"Dec 25 2016","FabHotel Dawn Mysore",2624,3,14.7,"No 15, Beside JSS Dental College, Mysore Bangalore Rd, Bannimantap",570015,"3-star Mysore hotel with restaurant",1,1,25,0
"10341","Mysore",755379,26,1,1,0,0,"Dec 28 2016","FabHotel Dawn Mysore",2484,3,14.7,"No 15, Beside JSS Dental College, Mysore Bangalore Rd, Bannimantap",570015,"3-star Mysore hotel with restaurant",1,1,25,0
"10342","Mysore",755379,26,1,1,1,1,"Dec 31 2016","FabHotel Dawn Mysore",2624,3,14.7,"No 15, Beside JSS Dental College, Mysore Bangalore Rd, Bannimantap",570015,"3-star Mysore hotel with restaurant",1,1,25,0
"10343","Mysore",755379,26,1,1,0,0,"Jan 04 2017","FabHotel Dawn Mysore",2624,3,14.7,"No 15, Beside JSS Dental College, Mysore Bangalore Rd, Bannimantap",570015,"3-star Mysore hotel with restaurant",1,1,25,0
"10344","Mysore",755379,26,1,1,1,0,"Jan 08 2017","FabHotel Dawn Mysore",1434,3,14.7,"No 15, Beside JSS Dental College, Mysore Bangalore Rd, Bannimantap",570015,"3-star Mysore hotel with restaurant",1,1,25,0
"10345","Mysore",755379,26,1,1,1,0,"Dec 18 2016","FabHotel Olive Comfort",2476,3,11.1,"615, New Sayyaji Rao Road, Near Old RMC Circle",570021,"3-star Mysore resort with restaurant",1,1,52,0
"10346","Mysore",755379,26,1,1,0,0,"Dec 21 2016","FabHotel Olive Comfort",2029,3,11.1,"615, New Sayyaji Rao Road, Near Old RMC Circle",570021,"3-star Mysore resort with restaurant",1,1,52,0
"10347","Mysore",755379,26,1,1,1,0,"Dec 24 2016","FabHotel Olive Comfort",2099,3,11.1,"615, New Sayyaji Rao Road, Near Old RMC Circle",570021,"3-star Mysore resort with restaurant",1,1,52,0
"10348","Mysore",755379,26,1,1,1,0,"Dec 25 2016","FabHotel Olive Comfort",2099,3,11.1,"615, New Sayyaji Rao Road, Near Old RMC Circle",570021,"3-star Mysore resort with restaurant",1,1,52,0
"10349","Mysore",755379,26,1,1,0,0,"Dec 28 2016","FabHotel Olive Comfort",2099,3,11.1,"615, New Sayyaji Rao Road, Near Old RMC Circle",570021,"3-star Mysore resort with restaurant",1,1,52,0
"10350","Mysore",755379,26,1,1,1,1,"Dec 31 2016","FabHotel Olive Comfort",2099,3,11.1,"615, New Sayyaji Rao Road, Near Old RMC Circle",570021,"3-star Mysore resort with restaurant",1,1,52,0
"10351","Mysore",755379,26,1,1,0,0,"Jan 04 2017","FabHotel Olive Comfort",2999,3,11.1,"615, New Sayyaji Rao Road, Near Old RMC Circle",570021,"3-star Mysore resort with restaurant",1,1,52,0
"10352","Mysore",755379,26,1,1,1,0,"Jan 08 2017","FabHotel Olive Comfort",1549,3,11.1,"615, New Sayyaji Rao Road, Near Old RMC Circle",570021,"3-star Mysore resort with restaurant",1,1,52,0
"10353","Mysore",755379,26,1,1,1,0,"Dec 18 2016","Fortune JP Palace",5100,4,11.9,"No.3, Abba Road, Nazarbad",570007,"4 star hotel at the heart of the city",1,1,108,1
"10354","Mysore",755379,26,1,1,0,0,"Dec 21 2016","Fortune JP Palace",4759,4,11.9,"No.3, Abba Road, Nazarbad",570007,"4 star hotel at the heart of the city",1,1,108,1
"10355","Mysore",755379,26,1,1,1,0,"Dec 24 2016","Fortune JP Palace",6800,4,11.9,"No.3, Abba Road, Nazarbad",570007,"4 star hotel at the heart of the city",1,1,108,1
"10356","Mysore",755379,26,1,1,1,0,"Dec 25 2016","Fortune JP Palace",6800,4,11.9,"No.3, Abba Road, Nazarbad",570007,"4 star hotel at the heart of the city",1,1,108,1
"10357","Mysore",755379,26,1,1,0,0,"Dec 28 2016","Fortune JP Palace",6080,4,11.9,"No.3, Abba Road, Nazarbad",570007,"4 star hotel at the heart of the city",1,1,108,1
"10358","Mysore",755379,26,1,1,1,1,"Dec 31 2016","Fortune JP Palace",7220,4,11.9,"No.3, Abba Road, Nazarbad",570007,"4 star hotel at the heart of the city",1,1,108,1
"10359","Mysore",755379,26,1,1,0,0,"Jan 04 2017","Fortune JP Palace",6840,4,11.9,"No.3, Abba Road, Nazarbad",570007,"4 star hotel at the heart of the city",1,1,108,1
"10360","Mysore",755379,26,1,1,1,0,"Jan 08 2017","Fortune JP Palace",6840,4,11.9,"No.3, Abba Road, Nazarbad",570007,"4 star hotel at the heart of the city",1,1,108,1
"10361","Mysore",755379,26,1,1,1,0,"Dec 18 2016","Ginger Mysore",2906,3,11.1,"Near Nazarabad Police Station, Vasant Mahal Road, Opp Vasant Mahal, Mysore, Karnataka,",570010,"3 star hotel near mysore zoo",1,1,98,0
"10362","Mysore",755379,26,1,1,0,0,"Dec 21 2016","Ginger Mysore",2375,3,11.1,"Near Nazarabad Police Station, Vasant Mahal Road, Opp Vasant Mahal, Mysore, Karnataka,",570010,"3 star hotel near mysore zoo",1,1,98,0
"10363","Mysore",755379,26,1,1,1,0,"Dec 24 2016","Ginger Mysore",4599,3,11.1,"Near Nazarabad Police Station, Vasant Mahal Road, Opp Vasant Mahal, Mysore, Karnataka,",570010,"3 star hotel near mysore zoo",1,1,98,0
"10364","Mysore",755379,26,1,1,1,0,"Dec 25 2016","Ginger Mysore",4599,3,11.1,"Near Nazarabad Police Station, Vasant Mahal Road, Opp Vasant Mahal, Mysore, Karnataka,",570010,"3 star hotel near mysore zoo",1,1,98,0
"10365","Mysore",755379,26,1,1,0,0,"Dec 28 2016","Ginger Mysore",4599,3,11.1,"Near Nazarabad Police Station, Vasant Mahal Road, Opp Vasant Mahal, Mysore, Karnataka,",570010,"3 star hotel near mysore zoo",1,1,98,0
"10366","Mysore",755379,26,1,1,1,1,"Dec 31 2016","Ginger Mysore",4599,3,11.1,"Near Nazarabad Police Station, Vasant Mahal Road, Opp Vasant Mahal, Mysore, Karnataka,",570010,"3 star hotel near mysore zoo",1,1,98,0
"10367","Mysore",755379,26,1,1,0,0,"Jan 04 2017","Ginger Mysore",2375,3,11.1,"Near Nazarabad Police Station, Vasant Mahal Road, Opp Vasant Mahal, Mysore, Karnataka,",570010,"3 star hotel near mysore zoo",1,1,98,0
"10368","Mysore",755379,26,1,1,1,0,"Jan 08 2017","Ginger Mysore",2375,3,11.1,"Near Nazarabad Police Station, Vasant Mahal Road, Opp Vasant Mahal, Mysore, Karnataka,",570010,"3 star hotel near mysore zoo",1,1,98,0
"10369","Mysore",755379,26,1,1,1,0,"Dec 18 2016","Hotel Le Ruchi the Prince",4790,4,22.1,"#986/625, Mysore-Hunsur Main Road, Opp- Nissan car showroom, Hinkal",570017,"4-star hotel in Mysore with 2 restaurants, spa",1,1,72,1
"10370","Mysore",755379,26,1,1,0,0,"Dec 21 2016","Hotel Le Ruchi the Prince",4790,4,22.1,"#986/625, Mysore-Hunsur Main Road, Opp- Nissan car showroom, Hinkal",570017,"4-star hotel in Mysore with 2 restaurants, spa",1,1,72,1
"10371","Mysore",755379,26,1,1,1,0,"Dec 24 2016","Hotel Le Ruchi the Prince",4790,4,22.1,"#986/625, Mysore-Hunsur Main Road, Opp- Nissan car showroom, Hinkal",570017,"4-star hotel in Mysore with 2 restaurants, spa",1,1,72,1
"10372","Mysore",755379,26,1,1,1,0,"Dec 25 2016","Hotel Le Ruchi the Prince",4790,4,22.1,"#986/625, Mysore-Hunsur Main Road, Opp- Nissan car showroom, Hinkal",570017,"4-star hotel in Mysore with 2 restaurants, spa",1,1,72,1
"10373","Mysore",755379,26,1,1,0,0,"Dec 28 2016","Hotel Le Ruchi the Prince",5760,4,22.1,"#986/625, Mysore-Hunsur Main Road, Opp- Nissan car showroom, Hinkal",570017,"4-star hotel in Mysore with 2 restaurants, spa",1,1,72,1
"10374","Mysore",755379,26,1,1,1,1,"Dec 31 2016","Hotel Le Ruchi the Prince",5760,4,22.1,"#986/625, Mysore-Hunsur Main Road, Opp- Nissan car showroom, Hinkal",570017,"4-star hotel in Mysore with 2 restaurants, spa",1,1,72,1
